action,frame,WRIST_x,WRIST_y,WRIST_z,THUMB_CMC_x,THUMB_CMC_y,THUMB_CMC_z,THUMB_MCP_x,THUMB_MCP_y,THUMB_MCP_z,THUMB_IP_x,THUMB_IP_y,THUMB_IP_z,THUMB_TIP_x,THUMB_TIP_y,THUMB_TIP_z,INDEX_FINGER_MCP_x,INDEX_FINGER_MCP_y,INDEX_FINGER_MCP_z,INDEX_FINGER_PIP_x,INDEX_FINGER_PIP_y,INDEX_FINGER_PIP_z,INDEX_FINGER_DIP_x,INDEX_FINGER_DIP_y,INDEX_FINGER_DIP_z,INDEX_FINGER_TIP_x,INDEX_FINGER_TIP_y,INDEX_FINGER_TIP_z,MIDDLE_FINGER_MCP_x,MIDDLE_FINGER_MCP_y,MIDDLE_FINGER_MCP_z,MIDDLE_FINGER_PIP_x,MIDDLE_FINGER_PIP_y,MIDDLE_FINGER_PIP_z,MIDDLE_FINGER_DIP_x,MIDDLE_FINGER_DIP_y,MIDDLE_FINGER_DIP_z,MIDDLE_FINGER_TIP_x,MIDDLE_FINGER_TIP_y,MIDDLE_FINGER_TIP_z,RING_FINGER_MCP_x,RING_FINGER_MCP_y,RING_FINGER_MCP_z,RING_FINGER_PIP_x,RING_FINGER_PIP_y,RING_FINGER_PIP_z,RING_FINGER_DIP_x,RING_FINGER_DIP_y,RING_FINGER_DIP_z,RING_FINGER_TIP_x,RING_FINGER_TIP_y,RING_FINGER_TIP_z,PINKY_MCP_x,PINKY_MCP_y,PINKY_MCP_z,PINKY_PIP_x,PINKY_PIP_y,PINKY_PIP_z,PINKY_DIP_x,PINKY_DIP_y,PINKY_DIP_z,PINKY_TIP_x,PINKY_TIP_y,PINKY_TIP_z
hello,4,0.5478262901306152,0.5083225965499878,9.44296818516932e-09,0.5544859170913696,0.4682004749774933,0.0021732794120907784,0.5675894618034363,0.43464455008506775,9.85655133263208e-05,0.5808484554290771,0.4121914505958557,-0.004390576854348183,0.5965086817741394,0.3973071277141571,-0.009103596210479736,0.5757593512535095,0.43534964323043823,-0.00013640483666677028,0.6169121265411377,0.4370717704296112,-0.009621922858059406,0.6441002488136292,0.44572576880455017,-0.01776140183210373,0.6631966233253479,0.45495912432670593,-0.022799188271164894,0.5763324499130249,0.4514126479625702,-0.006854581646621227,0.6200535297393799,0.4537908732891083,-0.013983090408146381,0.6484283208847046,0.4604077637195587,-0.01908811181783676,0.6705318689346313,0.4671249985694885,-0.024049922823905945,0.5766892433166504,0.46872878074645996,-0.01408294029533863,0.6204228401184082,0.4714896082878113,-0.02332678996026516,0.6455993056297302,0.47610124945640564,-0.02578309178352356,0.665730357170105,0.48074615001678467,-0.027162965387105942,0.5782877802848816,0.48806512355804443,-0.021012933924794197,0.6131373047828674,0.49161046743392944,-0.025224432349205017,0.6336667537689209,0.493034690618515,-0.023759616538882256,0.6496285796165466,0.4947882294654846,-0.022763868793845177
hello,5,0.5443077087402344,0.513045608997345,1.855973437159264e-07,0.5466550588607788,0.47730597853660583,-0.007605851162225008,0.5607360005378723,0.44515204429626465,-0.01145312562584877,0.5750277042388916,0.42487770318984985,-0.014969785697758198,0.587553083896637,0.41006022691726685,-0.018315192312002182,0.5907731056213379,0.44954976439476013,-0.007193572819232941,0.6210665702819824,0.4475133419036865,-0.016349155455827713,0.6416542530059814,0.4491243064403534,-0.024437978863716125,0.6587388515472412,0.4524352550506592,-0.03017497807741165,0.5968871712684631,0.4664527475833893,-0.008986498229205608,0.6280409693717957,0.4652039110660553,-0.016212107613682747,0.6508190631866455,0.4662471413612366,-0.022343169897794724,0.6708952188491821,0.46742647886276245,-0.02740120142698288,0.5994236469268799,0.48583653569221497,-0.01185199897736311,0.6290348172187805,0.4827921688556671,-0.020654117688536644,0.6499338150024414,0.48223504424095154,-0.02387494407594204,0.6679508686065674,0.4821682274341583,-0.025608614087104797,0.6005998849868774,0.507111132144928,-0.015376109629869461,0.6247560977935791,0.5041921734809875,-0.02273966558277607,0.6408286094665527,0.5022317171096802,-0.023581424728035927,0.6551945209503174,0.5004323124885559,-0.02350122295320034
hello,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,11,0.747323215007782,0.9315707683563232,-7.840555582561137e-08,0.7801170349121094,0.9625374674797058,0.00710374815389514,0.7912201285362244,1.0026131868362427,0.00612378865480423,0.7865931391716003,1.0356100797653198,0.0029143618885427713,0.7767261266708374,1.0554182529449463,-0.0005130968056619167,0.7834703922271729,1.02870774269104,-0.004879888147115707,0.7680548429489136,1.0689446926116943,-0.009842908009886742,0.75933837890625,1.0799111127853394,-0.012580636888742447,0.7544801831245422,1.0840532779693604,-0.014271018095314503,0.7609090209007263,1.029008150100708,-0.011558780446648598,0.7455999851226807,1.0638149976730347,-0.01190225686877966,0.7394827604293823,1.0634753704071045,-0.011120577342808247,0.7376500368118286,1.0592079162597656,-0.01209636963903904,0.7357178926467896,1.022828221321106,-0.016999348998069763,0.7225489616394043,1.0532952547073364,-0.015882868319749832,0.7193213105201721,1.048486351966858,-0.010449484921991825,0.7199437618255615,1.038751244544983,-0.008494406938552856,0.7135654091835022,1.0127896070480347,-0.021956121549010277,0.7025216221809387,1.0362236499786377,-0.017898965626955032,0.7022855281829834,1.0310547351837158,-0.010511321015655994,0.7050994634628296,1.0207527875900269,-0.005805990193039179
hello,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,17,0.7487558126449585,0.9363230466842651,8.902457437898192e-08,0.7813079953193665,0.9694053530693054,0.004255388397723436,0.7924882173538208,1.0142277479171753,0.003689088160172105,0.7904191017150879,1.051049828529358,0.001849983585998416,0.784645140171051,1.076723337173462,0.00027900244458578527,0.7792220115661621,1.0368523597717285,-0.0024067240301519632,0.7696428894996643,1.0830029249191284,-0.008574280887842178,0.7642545700073242,1.111472249031067,-0.012219865806400776,0.7610142230987549,1.1311088800430298,-0.014009334146976471,0.7556326985359192,1.0386344194412231,-0.007897001691162586,0.7486305236816406,1.0842487812042236,-0.010983634740114212,0.7456026673316956,1.1095240116119385,-0.011838085949420929,0.7437435984611511,1.1286180019378662,-0.012369419448077679,0.7313216328620911,1.036368489265442,-0.01284228079020977,0.7261039018630981,1.0796911716461182,-0.014272920787334442,0.7255202531814575,1.1033929586410522,-0.009117616340517998,0.7254073619842529,1.1215200424194336,-0.0055241999216377735,0.7098183631896973,1.0304932594299316,-0.017746655270457268,0.704725444316864,1.0665239095687866,-0.016334781423211098,0.7039282321929932,1.0865366458892822,-0.00965175312012434,0.7039678692817688,1.1018164157867432,-0.004096725024282932
hello,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,20,0.7485400438308716,0.9402381181716919,7.692032255590675e-08,0.7818019986152649,0.9670601487159729,0.006302866153419018,0.7925300598144531,1.0067822933197021,0.007075498811900616,0.7899158000946045,1.040035367012024,0.006796436849981546,0.7850036025047302,1.0623728036880493,0.006538569461554289,0.7807655930519104,1.0306984186172485,-0.0019608524162322283,0.7736309170722961,1.0712337493896484,-0.0048399982042610645,0.7704512476921082,1.094160556793213,-0.0063208104111254215,0.7684385776519775,1.1090971231460571,-0.0067680575884878635,0.7576782703399658,1.0329054594039917,-0.006489272695034742,0.7509040832519531,1.0723140239715576,-0.004913614131510258,0.7488054037094116,1.0901495218276978,-0.003512420691549778,0.7473583817481995,1.102574110031128,-0.0033550949301570654,0.7330605387687683,1.0299522876739502,-0.00989523995667696,0.727231502532959,1.0669701099395752,-0.007323073223233223,0.7271982431411743,1.0831490755081177,-0.0015673976158723235,0.7269841432571411,1.0934778451919556,0.0014314786531031132,0.7116737961769104,1.0224409103393555,-0.012876415625214577,0.7057031989097595,1.052786946296692,-0.008098321035504341,0.7056871652603149,1.0656236410140991,-0.0006480978336185217,0.7061907052993774,1.0730493068695068,0.004729744512587786
hello,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,22,0.7521148920059204,0.9419130086898804,1.212169280506714e-07,0.7834066152572632,0.9741566181182861,0.007207322400063276,0.7937597632408142,1.0165659189224243,0.007761640939861536,0.791599452495575,1.0513442754745483,0.006876806728541851,0.7853212952613831,1.075856328010559,0.006024760659784079,0.7817292809486389,1.0360336303710938,-0.0002997789706569165,0.7738522887229919,1.0791884660720825,-0.004298070911318064,0.7706612944602966,1.1049381494522095,-0.006623200606554747,0.7688044905662537,1.1221611499786377,-0.007484171073883772,0.7586207389831543,1.0373303890228271,-0.006009118631482124,0.7515535950660706,1.080342173576355,-0.006790667772293091,0.7497798204421997,1.1030535697937012,-0.007138609420508146,0.7486991286277771,1.1193066835403442,-0.007483690045773983,0.7340281009674072,1.034089207649231,-0.010568247176706791,0.7279883027076721,1.075418472290039,-0.009898711927235126,0.7282670140266418,1.0973087549209595,-0.0049613951705396175,0.7285700440406799,1.1138941049575806,-0.001825500512495637,0.711983323097229,1.02638578414917,-0.014534037560224533,0.7049970626831055,1.0615925788879395,-0.011197304353117943,0.7042374014854431,1.0807439088821411,-0.003973549697548151,0.7039684057235718,1.0951740741729736,0.0017372813308611512
hello,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,24,0.7486931681632996,0.9380928874015808,7.824738901263117e-08,0.782261073589325,0.9677688479423523,-0.0011104821460321546,0.7943826913833618,1.0087709426879883,-0.0026239606086164713,0.7928181290626526,1.0440336465835571,-0.003879780415445566,0.7898268699645996,1.067827582359314,-0.0047311801463365555,0.7649847269058228,1.0291966199874878,-0.007094467058777809,0.7618675827980042,1.0705045461654663,-0.013724562712013721,0.7629547715187073,1.0970457792282104,-0.0182100348174572,0.7646147608757019,1.1161372661590576,-0.020531173795461655,0.7421178817749023,1.0310683250427246,-0.009042591787874699,0.7406686544418335,1.0729126930236816,-0.013641550205647945,0.7433306574821472,1.0986109972000122,-0.015601965598762035,0.7454832196235657,1.1184390783309937,-0.016412079334259033,0.7213951349258423,1.0296350717544556,-0.010582215152680874,0.7206353545188904,1.0691943168640137,-0.013820910826325417,0.7242529988288879,1.0940546989440918,-0.010204407386481762,0.7273112535476685,1.113759160041809,-0.006849911995232105,0.7049095034599304,1.02456533908844,-0.012344014830887318,0.7009483575820923,1.0586049556732178,-0.013305004686117172,0.703342080116272,1.0803968906402588,-0.008341974578797817,0.7063465714454651,1.0982825756072998,-0.0034475387074053288
hello,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,27,0.7489581108093262,0.9524058103561401,7.543940228060819e-08,0.7794795036315918,0.983749508857727,0.01598077081143856,0.7877675294876099,1.0238579511642456,0.023578422144055367,0.7823446393013,1.0551146268844604,0.028226612135767937,0.772407591342926,1.0753592252731323,0.03297416493296623,0.779535174369812,1.0420960187911987,0.018745414912700653,0.7689741253852844,1.085268497467041,0.022915689274668694,0.7628591656684875,1.1109824180603027,0.025233032181859016,0.7590316534042358,1.1287657022476196,0.026921523734927177,0.7574752569198608,1.0456711053848267,0.01147657074034214,0.7484966516494751,1.0891119241714478,0.018207328394055367,0.7442590594291687,1.1131991147994995,0.020714905112981796,0.741594135761261,1.132582426071167,0.021623173728585243,0.7338849306106567,1.0442171096801758,0.005269872955977917,0.7274496555328369,1.0851712226867676,0.012532155960798264,0.7254747152328491,1.1090985536575317,0.018414516001939774,0.7234389185905457,1.1280149221420288,0.021112840622663498,0.7107201814651489,1.0387318134307861,0.00012513212277553976,0.7053976058959961,1.073748230934143,0.009168783202767372,0.7041170597076416,1.0946850776672363,0.017225930467247963,0.703061044216156,1.1116667985916138,0.02245163545012474
hello,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hello,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
